fuID,fuID
LIM_BSL_072,LOC_TD.088F_2002
LIM_BSL_073,LOC_TD.088F_2002
LIM_BSL_073,LOC_TD.090_2002
LIM_BSL_074,LOC_TD.090_2002
LIM_BSL_074,LOC_TD.091_2002
LIM_BSL_075,LOC_TD.091_2002
LIM_BSL_075,LOC_TD.092_2002
LIM_BSL_076,LOC_TD.092_2002
LIM_BSL_076,LOC_TD.093_2002
LIM_BSL_077,LOC_TD.093_2002
LIM_BSL_077,LOC_TD.094_2002
LIM_BSL_078,LOC_TD.094_2002
LIM_BSL_078,LOC_TD.097A_2002
LIM_BSL_079,LOC_TD.097A_2002
LIM_BSL_079,LOC_TD.098_2002
LIM_BSL_080,LOC_TD.098_2002
LIM_BSL_080,LOC_TD.099_2002
LIM_BSL_081,LOC_TD.099_2002
LIM_BSL_081,LOC_TD.099A_2002
LIM_BSL_082,LOC_TD.099A_2002
LIM_BSL_082,LOC_TD.100_2002
LIM_BSL_083,LOC_TD.100_2002
LIM_BSL_083,LOC_TD.100A_2002
LIM_BSL_084,LOC_TD.100A_2002
LIM_BSL_084,LOC_TD.100B_2002
LIM_BSL_085,LOC_TD.100B_2002
LIM_BSL_085,LOC_TD.101_2002
LIM_BSL_086,LOC_TD.101_2002
LIM_BSL_086,LOC_TD.101A_2002
LIM_BSL_087,LOC_TD.101A_2002
LIM_BSL_087,LOC_TD.102_2002
LIM_BSL_088,LOC_TD.102_2002
LIM_BSL_088,LOC_TD.103_2002
LIM_BSL_089,LOC_TD.103_2002
LIM_BSL_089,LOC_TD.104_2002
LIM_BSL_090,LOC_TD.104_2002
LIM_BSL_090,LOC_TD.105B_2002
LIM_BSL_091,LOC_TD.105B_2002
LIM_BSL_091,LOC_TD.105_2002
LIM_BSL_092,LOC_TD.105_2002
LIM_BSL_092,LOC_TD.105C_2002
LIM_BSL_093,LOC_TD.105C_2002
LIM_BSL_093,LOC_TD.106_2002
LIM_BSL_094,LOC_TD.106_2002
LIM_BSL_094,LOC_TD.106A_2002
LIM_BSL_095,LOC_TD.106A_2002
LIM_BSL_095,LOC_TD.107_2002
LIM_BSL_096,LOC_TD.107_2002
LIM_BSL_096,LOC_TD.107A_2002
LIM_BSL_097,LOC_TD.107A_2002
LIM_BSL_097,LOC_TD.107C_2002
LIM_BSL_098,LOC_TD.107C_2002
LIM_BSL_098,LOC_TD.108_2002
LIM_BSL_099,LOC_TD.108_2002
LIM_BSL_099,LOC_TD.109_2008
LIM_BSL_100,LOC_TD.109_2008
LIM_BSL_100,LOC_TD.110_2008
LIM_BSL_101,LOC_TD.110_2008
LIM_BSL_101,LOC_TD.110A_2008
LIM_BSL_102,LOC_TD.110A_2008
LIM_BSL_102,LOC_TD.111_2008
LIM_BSL_103,LOC_TD.111_2008
LIM_BSL_103,LOC_TD.112_2008
LIM_BSL_104,LOC_TD.112_2008
LIM_BSL_104,LOC_TD.112A_2008
LIM_BSL_105,LOC_TD.112A_2008
LIM_BSL_105,LOC_TD.113_2008
LIM_BSL_106,LOC_TD.113_2008
LIM_BSL_106,LOC_TD.113A_2008
LIM_BSL_107,LOC_TD.113A_2008
LIM_BSL_107,LOC_TD.113B_2008
LIM_BSL_108,LOC_TD.113B_2008
LIM_BSL_108,LOC_TD.114_2008
LIM_BSL_109,LOC_TD.114A_2008
LIM_BSL_109,LOC_TD.115_2002
LIM_BSL_110,LOC_TD.115_2002
LIM_BSL_110,LOC_TD.116_2002
LIM_BSL_111,LOC_TD.116_2002
LIM_BSL_111,LOC_TD.117_2002
LIM_BSL_112,LOC_TD.117_2002
LIM_BSL_112,LOC_TD.118_2002
LIM_BSL_113,LOC_TD.118_2002
LIM_BSL_113,LOC_TD.120_2002
LIM_BSL_114,LOC_TD.120_2002
LIM_BSL_114,LOC_TD.121_2002
LIM_BSL_115,LOC_TD.121_2002
LIM_BSL_115,LOC_TD.122_2002
LIM_BSL_116,LOC_TD.122_2002
LIM_BSL_116,LOC_TD.123_2002
LIM_BSL_117,LOC_TD.123_2002
LIM_BSL_117,LOC_TD.123A_2002
LIM_BSL_118,LOC_TD.123A_2002
LIM_BSL_118,LOC_TD.124_2002
LIM_BSL_119,LOC_TD.124_2002
LIM_BSL_119,LOC_TD.125_2002
LIM_BSL_120,LOC_TD.125_2002
LIM_BSL_120,LOC_TD.125A_2002
LIM_BSL_121,LOC_TD.125A_2002
LIM_BSL_121,LOC_TD.128B_2002
LIM_BSL_122,LOC_TD.128B_2002
LIM_BSL_122,LOC_TD.128_2002
LIM_BSL_123,LOC_TD.128_2002
LIM_BSL_123,LOC_TD.129_2002
LIM_BSL_124,LOC_TD.129_2002
LIM_BSL_124,LOC_TD.130A_2002
